"user_input","ai_output","confidence","source"
"-c 22034430","# Kompatibilitetsinformation för Produkt 22034430

**Artikelnummer:** 22034430  

### Passar till
- låshus 565 och 310 med dorndjup 50 eller 70 mm  
- låshus 565 och 310-50/70, trycke 6647 på utsida dörr
- Dörrtjocklek 38-60 mm
- Max C-mått = 40 mm
- Max C-mått med lång medbringare, beställes separat = 60 mm
- Klisterdekal insida dörr låst/olåst ingår Funktion
- Låses eller öppnas från insidan genom att trycket förs uppåt eller nedåt ""Flip-up""
- Röd/vit markering från utsidan
- Öppningsbart från utsidan med paniknyckel 451283
- Vid C-mått mindre än 20 mm ska täckskylt användas, t ex 4291

BVB Undviks 1

## Specifikation  
- till låshus 565 och 310 med dorndjup 50 eller 70 mm  
- till låshus 565 och 310-50/70, trycke 6647 på utsida dörr
- Dörrtjocklek 38-60 mm
- Max C-mått = 40 mm
- Max C-mått med lång medbringare, beställes separat = 60 mm
- Klisterdekal insida dörr låst/olåst ingår Funktion
- Låses eller öppnas från insidan genom att trycket förs uppåt eller nedåt ""Flip-up""
- Röd/vit markering från utsidan
- Öppningsbart från utsidan med paniknyckel 451283
- Vid C-mått mindre än 20 mm ska täckskylt användas, t ex 4291

BVB Undviks 1

## Specifikation  
","1.0","Produkt 22034430"
"-c 22022038","# Kompatibilitetsinformation för Produkt 22022038

**Artikelnummer:** 22022038  

### Passar till
- låshus 565 och 310-50/70, Trycke 8639 på utsida dörr
- Öppningsbart från utsidan med skruvmejsel
- Beroende av dörrtjocklek väljs längd på skruv och medbringarpinne
- Testad enligt EN 1906 Grade 4
- Klisterdekal insida dörr låst/olåst ingår
- Dörrtjocklek 38-60 mm
- Max C-mått = 40 mm
- Max C-mått med lång medbringare, beställes separat = 60 mm

Vid C-mått mindre än 20 mm ska täckskylt användas, t ex ASSA ABLOY 4256 RF

BVB Accepterad 1

## Specifikation  
- till låshus 565 och 310-50/70, Trycke 8639 på utsida dörr
- Öppningsbart från utsidan med skruvmejsel
- Beroende av dörrtjocklek väljs längd på skruv och medbringarpinne
- Testad enligt EN 1906 Grade 4
- Klisterdekal insida dörr låst/olåst ingår
- Dörrtjocklek 38-60 mm
- Max C-mått = 40 mm
- Max C-mått med lång medbringare, beställes separat = 60 mm

Vid C-mått mindre än 20 mm ska täckskylt användas, t ex ASSA ABLOY 4256 RF

BVB Accepterad 1

## Specifikation  
","0.8","Produkt 22022038"
"-c 12199","# Kompatibilitetsinformation för Monteringsanvisning

**Artikelnummer:** 12199  

### Passar till
- såväl höger - som vänsterhängd dörr,  
","0.8","Monteringsanvisning"
"-c ""Monteringsanvisning""","# Kompatibilitetsinformation för Monteringsanvisning

**Artikelnummer:** 12199  

### Passar till
- såväl höger - som vänsterhängd dörr,  
","0.7200000000000001","Monteringsanvisning"
"-c 11846","# Kompatibilitetsinformation för SÄKERHETSDATABLAD Secwise Låsspray COPIAX

**Artikelnummer:** 11846  
","1.0","SÄKERHETSDATABLAD Secwise Låsspray COPIAX"
"-c ""SÄKERHETSDATABLAD Secwise Låsspray COPIAX""","# Kompatibilitetsinformation för SÄKERHETSDATABLAD Secwise Låsspray COPIAX

**Artikelnummer:** 11846  
","0.9","SÄKERHETSDATABLAD Secwise Låsspray COPIAX"
"-c 50151091","# Kompatibilitetsinformation för Produkt 50151091

**Artikelnummer:** 50151091  

### Passar till
- TILL

Assa 1498, Abloy 4598 samt Trioving 5130  
- TILL

Assa 560, 562, 564, 566, 1560, 1760, 5584, 5784, 6580, 6780, 6585, 8561, 8761, 8562 och 8762

## PASSAR TILL

Abloy 4180, 8180, 4560, EL580 och EL582  
","0.8","Produkt 50151091"
"-c 027333","# Kompatibilitetsinformation för Produkt 027333

**Artikelnummer:** 027333  

### Passar till
- höger- och vänsterhängda dörrar
- Normalmontage på gångjärnssidan eller karmmontage på anslagssidan
- Godkänd för brandklassade dörrar
- Vid användning på branddörr behövs en montageplatta

## PRODUKTEGENSKAPER:

## Stilren design

- Alla funktioner justeras framifrån
- Optisk storleksindikator
- Termostabila säkerhetsventiler i öppet och stängt läge
- Justerbar stängningskraft, storlek 2-6
- Justerbar stängningshastighet 180-0°
- För dörrbladsbredder enligt nedan Storleksklass Dörrbladsbredd 2* 750 - 850 mm 3 850 - 950 mm 4 950 - 1100 mm 5 1100 - 1250 mm 6 1250 - 1400 mm 7 1400 - 1600 mm * Denna storleksklass får enligt EN inte ställas in på brandklassade dörrar  
- höger- och vänsterhängda dörrar
- Normalmontage på gångjärnssidan eller karmmontage på anslagssidan
- Godkänd för brandklassade dörrar
- Vid användning på branddörr behövs en montageplatta

### PRODUKTEGENSKAPER:

## Stilren design

- Alla funktioner justeras framifrån
- Optisk storleksindikator
- Termostabila säkerhetsventiler i öppet och stängt läge
- Justerbar stängningskraft, storlek 2-6
- Justerbar stängningshastighet 180-0°
- För dörrbladsbredder enligt nedan Storleksklass Dörrbladsbredd 2* 750 - 850 mm 3 850 - 950 mm 4 950 - 1100 mm 5 1100 - 1250 mm 6 1250 - 1400 mm 7 1400 - 1600 mm * Denna storleksklass får enligt EN inte ställas in på brandklassade dörrar  
- höger- och vänsterhängda dörrar
- j Normalmontage på gångjärnssidan eller karmmontage på anslagssidan
- j Godkänd för brandklassade dörrar
- j Vid användning på branddörr behövs en montageplatta

## Produktegenskaper:

## j Stilren design

- j Alla funktioner justeras framifrån
- j Optisk storleksindikator
- j Termostabila säkerhetsventiler i öppet och stängt läge
- j Justerbar stängningskraft, storlek 2-6
- j Justerbar stängningshastighet 180-0°
- j För dörrbladsbredder enligt nedan Storleksklass Dörrbladsbredd 2* 750 - 850 mm 3 850 - 950 mm 4 950 - 1100 mm 5 1100 - 1250 mm 6 1250 - 1400 mm 7 1400 - 1600 mm * Denna storleksklass får enligt EN inte ställas in på brandklassade dörrar  
","0.8","Produkt 027333"
"-c 376860","# Kompatibilitetsinformation för Produkt 376860

**Artikelnummer:** 376860  
","1.0","Produkt 376860"
"-c 87789127","# Kompatibilitetsinformation för Aktiviteter 2024

**Artikelnummer:** 87789127  

### Passar till
- ditt företags behov  
","0.8","**Aktiviteter 2024**"
"-c ""**Aktiviteter 2024**""","# Kompatibilitetsinformation för Aktiviteter 2024


### Passar till
- ditt företags behov  
","0.7200000000000001","**Aktiviteter 2024**"
"-c 58419486","# Kompatibilitetsinformation för Produkt 58419486

**Artikelnummer:** 58419486  

### Passar till
- dörrtillslutare vid horisontell montering  
- montage då dörrfodret är djupare än dörrbladet  
- plan montering och dörrfoder upp till 3 mm  
","0.8","Produkt 58419486"
"-c 21069383","# Kompatibilitetsinformation för Produkt 21069383

**Artikelnummer:** 21069383  

### Passar till
- dörrtillslutare vid horisontell montering  
- montage då dörrfodret är djupare än dörrbladet  
- plan montering och dörrfoder upp till 3 mm  
","0.8","Produkt 21069383"
"-c 16046745","# Kompatibilitetsinformation för BRUKSANVISNING

**Artikelnummer:** 16046745  

### Passar till
- att upptäcka rök, brand eller andra gaser  
- inomhusbruk  
","0.8","**BRUKSANVISNING**"
"-c ""**Aktiviteter 2022**""","# Kompatibilitetsinformation för Aktiviteter 2022

","0.7200000000000001","**Aktiviteter 2022**"
"-c ""**Aktiviteter 2023**""","# Kompatibilitetsinformation för Aktiviteter 2023


### Passar till
- ditt företags behov  
","0.7200000000000001","**Aktiviteter 2023**"
"-c 50139367","# Kompatibilitetsinformation för Produkt 50139367

**Artikelnummer:** 50139367  

### Passar till
- alla adresserbara detektorer i 2000-serien

# DB2004

Sockel till adresserbara detektorer i 2000-serien

### Tekniska data  
- alla detektorer i 2000- serien  
- till alla detektorer i 2000- serien  
","0.8","Produkt 50139367"
"-c ""VÄGEN TILL HÅLLBARHET""","# Kompatibilitetsinformation för VÄGEN TILL HÅLLBARHET

","0.7200000000000001","VÄGEN TILL HÅLLBARHET"
"-c 20100152","# Kompatibilitetsinformation för Produkt 20100152

**Artikelnummer:** 20100152  
","0.72","Produkt 20100152"
"-c 13396558","# Kompatibilitetsinformation för DBL360/DBL362 ASSA ABLOY

**Artikelnummer:** 13396558  

### Passar till
- ett SELV klassat aggregat)  
","0.8","DBL360/DBL362 **ASSA ABLOY**"
"-c 37380211","# Kompatibilitetsinformation för Produkt 37380211

**Artikelnummer:** 37380211  

### Passar till
- System Nexa självprogrammerande mottagare, anslutna till lampa eller dörrklocka som hemmasäkerhetssystem  
- nte dimmermottagare)  
","0.8","Produkt 37380211"
"-c 54973337","# Kompatibilitetsinformation för Produkt 54973337

**Artikelnummer:** 54973337  

### Passar till
- dina behov och förväntningar  
","0.8","Produkt 54973337"
"-c 30804860","# Kompatibilitetsinformation för Produkt 30804860

**Artikelnummer:** 30804860  

### Passar till
- att monteras i larmsystem lares 4  
","0.8","Produkt 30804860"
"-c 84184408","# Kompatibilitetsinformation för Produkt 84184408

**Artikelnummer:** 84184408  

### Passar till
- ROBUST montagstolpar serie T-  
","0.8","Produkt 84184408"
"-c 48776600","# Kompatibilitetsinformation för Produkt 48776600

**Artikelnummer:** 48776600  

### Passar till
- bra som natt- och säkerhetslås i verksamheter med höga säkerhetskrav  
- därför bra som exempelvis nattlås i flerbostadens entréer och till kontor  
","0.8","Produkt 48776600"
"-c 14933701","# Kompatibilitetsinformation för Produkt 14933701

**Artikelnummer:** 14933701  
","0.8","Produkt 14933701"
"-c 72131","# Kompatibilitetsinformation för Produkt 72131

**Artikelnummer:** 72131  

### Passar till
- just ditt montage  
- montage med ST527-2  
- port med standard- eller höglyftssystem  
- port med standard- eller låglyftsystem  
- port med standard- eller låglyftsystem Hörmann  
- port med vertikal- eller höglyftssystem  
","0.8","Produkt 72131"
"-c 87782421","# Kompatibilitetsinformation för Produkt 87782421

**Artikelnummer:** 87782421  
","0.8","Produkt 87782421"
"-c 12040250","# Kompatibilitetsinformation för Produkt 12040250

**Artikelnummer:** 12040250  

### Passar till
- enkla dörrar och är helt utan cylinder och vred  
- för *innerdörrar* och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
- innerdörrar* och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
","0.8","Produkt 12040250"
"-c 12040260","# Kompatibilitetsinformation för Produkt 12040260

**Artikelnummer:** 12040260  

### Passar till
- exempelvis butiker men kan även sitta på entrédörrar  eftersom man kan låsa säkert med cylinder och på så sätt uppnå högre säkerhet  
- för *innerdörrar* och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
- för exempelvis butiker men kan även sitta på entrédörrar  eftersom man kan låsa säkert med cylinder och på så sätt uppnå högre säkerhet  
- innerdörrar* och är mycket enkelt att montera på exempelvis kontorsdörrar, datarum, arkiv och lager  
","0.8","Produkt 12040260"
"-c 20180015","# Kompatibilitetsinformation för Produkt 20180015

**Artikelnummer:** 20180015  

### Passar till
- dörrar med modul / Connect lås  
- till dörrar med modul / Connect lås  
","0.8","Produkt 20180015"
"-c 99790110","# Kompatibilitetsinformation för Produkt 99790110

**Artikelnummer:** 99790110  
","0.72","Produkt 99790110"
"-c 50464585","# Kompatibilitetsinformation för Skyddat golvbleck OLDA FS 15

**Artikelnummer:** 50464585  

### Passar till
- för reglar mellan Ø 10 – 15 mm  
- regel Ø 10 – 15 mm
- Produkt:
	- o ytterdiameter: 22 mm
	- o höjd: 50 mm
	- o stolpe: 53 x 22 x 2 mm
- Material:
	- o rostfritt stål
	- o rostfri fjäder

# Översikt OLDA skyddade golvbleck:

- FS 12 skyddat golvbleck
- FS 15 skyddat golvbleck
- FS R12 runt skyddat golvbleck
- FS R15 runt skyddat golvbleck
- FS R30 fästbricka till FS R12/R15

### Service:

Funktions- & systemtest rekommenderas en till två gånger per år  
- reglar mellan Ø 10 – 15 mm  
- även andra typer av reglar, tex  
","0.8","**Skyddat golvbleck OLDA FS 15**"
"-c ""**Skyddat golvbleck OLDA FS 15**""","# Kompatibilitetsinformation för Skyddat golvbleck OLDA FS 15

**Artikelnummer:** 50464585  

### Passar till
- för reglar mellan Ø 10 – 15 mm  
- regel Ø 10 – 15 mm
- Produkt:
	- o ytterdiameter: 22 mm
	- o höjd: 50 mm
	- o stolpe: 53 x 22 x 2 mm
- Material:
	- o rostfritt stål
	- o rostfri fjäder

# Översikt OLDA skyddade golvbleck:

- FS 12 skyddat golvbleck
- FS 15 skyddat golvbleck
- FS R12 runt skyddat golvbleck
- FS R15 runt skyddat golvbleck
- FS R30 fästbricka till FS R12/R15

### Service:

Funktions- & systemtest rekommenderas en till två gånger per år  
- reglar mellan Ø 10 – 15 mm  
- även andra typer av reglar, tex  
","0.7200000000000001","**Skyddat golvbleck OLDA FS 15**"
"-c 50461625","# Kompatibilitetsinformation för Skyddat golvbleck, runt OLDA FS R12

**Artikelnummer:** 50461625  

### Passar till
- för reglar mellan Ø 8 – 12 mm  
- regel Ø 8 – 12 mm
- Produkt:
	- o ytterdiameter: 22 mm
	- o höjd: 50 mm
	- o stolpe: Ø 30 x 2 mm
- Material:
	- o rostfritt stål
	- o rostfri fjäder

## Översikt OLDA skyddade golvbleck:

- FS 12 skyddat golvbleck
- FS 15 skyddat golvbleck
- FS R12 runt skyddat golvbleck
- FS R15 runt skyddat golvbleck
- FS R30 fästbricka till FS R12/R15

### Service:

Funktions- & systemtest rekommenderas en till två gånger per år  
- reglar mellan Ø 8 – 12 mm  
- även andra typer av reglar, tex  
","0.8","**Skyddat golvbleck, runt OLDA FS R12**"
"-c ""**Skyddat golvbleck, runt OLDA FS R12**""","# Kompatibilitetsinformation för Skyddat golvbleck, runt OLDA FS R12

**Artikelnummer:** 50461625  

### Passar till
- för reglar mellan Ø 8 – 12 mm  
- regel Ø 8 – 12 mm
- Produkt:
	- o ytterdiameter: 22 mm
	- o höjd: 50 mm
	- o stolpe: Ø 30 x 2 mm
- Material:
	- o rostfritt stål
	- o rostfri fjäder

## Översikt OLDA skyddade golvbleck:

- FS 12 skyddat golvbleck
- FS 15 skyddat golvbleck
- FS R12 runt skyddat golvbleck
- FS R15 runt skyddat golvbleck
- FS R30 fästbricka till FS R12/R15

### Service:

Funktions- & systemtest rekommenderas en till två gånger per år  
- reglar mellan Ø 8 – 12 mm  
- även andra typer av reglar, tex  
","0.7200000000000001","**Skyddat golvbleck, runt OLDA FS R12**"
"-c 50132551","# Kompatibilitetsinformation för Produkt 50132551

**Artikelnummer:** 50132551  

### Passar till
- gångtrafikanter men vi har stolpar för bilar och lastbilar också  
","0.8","Produkt 50132551"
"-c 50132596","# Kompatibilitetsinformation för Produkt 50132596

**Artikelnummer:** 50132596  

### Passar till
- utmärkt till skolor, idrottshallar och andra offentliga lokaler  
","0.8","Produkt 50132596"
"-c 0001001","# Kompatibilitetsinformation för Produkt 0001001

**Artikelnummer:** 0001001  

### Passar till
- DIO-5084, se sidan 7  
- P13 ""Terminal bus"" på DIO-5084  
- P13 på DIO-5084  
- anslutning av eventuell efterföljande teleutrustning  
- elnätet  
- mot den 10-poliga hylskontakten på RS-50  
- mot undercentralens stiftlist P14  
- motsv  
- motsva<br>rande plint på andra enheter  
- motsvarande plint på andra enheter  
- motsvarande plint på läsaren  
- plint P1 och hur den är polariserad  
","0.8","Produkt 0001001"
"-c 22847596","# Kompatibilitetsinformation för Produkt 22847596

**Artikelnummer:** 22847596  

### Passar till
- nomhus i snygga kontorsmiljöer  
","0.8","Produkt 22847596"
"-c 19568883","# Kompatibilitetsinformation för Produkt 19568883

**Artikelnummer:** 19568883  
","0.8","Produkt 19568883"
"-c 20210603","# Kompatibilitetsinformation för MOTORLÅS 6000

**Artikelnummer:** 20210603  
","0.72","MOTORLÅS 6000"
"-c ""MOTORLÅS 6000""","# Kompatibilitetsinformation för MOTORLÅS 6000

**Artikelnummer:** 20210603  
","0.648","MOTORLÅS 6000"
"-c 10395192","# Kompatibilitetsinformation för SPCA210

**Artikelnummer:** 10395192  

### Passar till
- SPC-systemet kommer dörrar automatiskt knytas dit och ges kraftfulla passagefunktioner  
","0.8","SPCA210"
"-c ""SPCA210""","# Kompatibilitetsinformation för SPCA210

**Artikelnummer:** 10395192  

### Passar till
- SPC-systemet kommer dörrar automatiskt knytas dit och ges kraftfulla passagefunktioner  
","0.7200000000000001","SPCA210"
"-c 51502","# Kompatibilitetsinformation för Produkt 51502

**Artikelnummer:** 51502  

### Passar till
- både enkeldörr och pardörr  
","0.8","Produkt 51502"
"-c 50461197","# Kompatibilitetsinformation för Produkt 50461197

**Artikelnummer:** 50461197  

### Passar till
- er bäst  
- för trapphus med mindre väggyta  
- för trapphus med mindre väggyta med sin lite djupare men smalare design  
- trapphus med mindre väggyta  
- trapphus med mindre väggyta med sin lite djupare men smalare design  
","0.8","Produkt 50461197"
